,res_id,name,url,address,city,locality,cuisines,timings,average_cost_for_one,highlights,aggregate_rating,votes,scope
413,800125,Raj Luxmi,https://www.zomato.com/lucknow/raj-luxmi-charbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"24, Gurunanak Market, Charbagh, Lucknow",Lucknow,Charbagh,"Desserts, Street Food, North Indian",7 AM to 11 PM (Mon-Sun),150,"['Credit Card', 'Lunch', 'Takeaway Available', 'Cash', 'Breakfast', 'Dinner', 'No Alcohol Available', 'Indoor Seating', 'Desserts and Bakes', 'Pure Veg', 'Air Conditioned']",3.8,196,3.834808528
414,801071,Mohan Sweets & Bakers,https://www.zomato.com/lucknow/mohan-sweets-bakers-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"LGF, Ashirwad Plaza, 3/4 Ram Ram Bank Chauraha, Aliganj, Lucknow",Lucknow,Aliganj,"Street Food, Fast Food, Chinese",10 AM to 10 PM (Mon-Sun),150,"['Takeaway Available', 'No Alcohol Available', 'Pure Veg', 'Air Conditioned', 'Indoor Seating', 'Outdoor Seating']",4,142,3.959931093
415,800495,Panchvati Sweets,https://www.zomato.com/lucknow/panchvati-sweets-indira-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Bhootnath Market, Indira Nagar, Lucknow",Lucknow,Indira Nagar,"Desserts, Fast Food",1 PM to 10 PM (Mon-Sun),175,"['No Alcohol Available', 'Takeaway Available', 'Breakfast', 'Cash', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",3.9,162,3.901157727
416,18877104,Vishwash Dairy & Sweets,https://www.zomato.com/lucknow/vishwash-dairy-sweets-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"60 Feet Rd, Sultanpur Village, Jankipuram Extension, Near Aliganj, Lucknow",Lucknow,Aliganj,"Chinese, South Indian, Fast Food, Mithai",11 AM to 10:30 PM,150,"['Delivery', 'Cash', 'Takeaway Available', 'Indoor Seating']",3.9,100,3.901516622
417,18591570,Page 3,https://www.zomato.com/lucknow/page-3-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"163, Ground Floor, Shahnajaf Road, Hazratganj, Lucknow",Lucknow,Hazratganj,"North Indian, Continental",11 AM to 11 PM,500,"['Credit Card', 'Dinner', 'Serves Alcohol', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Nightlife', 'Table booking recommended', 'Hookah', 'Wine', 'Live Music', 'Wifi', 'Indoor Seating', 'DJ', 'Smoking Area', 'Outdoor Seating', 'Private Dining Area Available', 'Serves Cocktails', 'Air Conditioned', 'Free Wifi', 'Beer', 'Valet Parking Available', 'Sports TV']",4,300,3.975758311
418,18433364,Club Momentz,https://www.zomato.com/lucknow/club-momentz-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Eldeco Elegance, Vibhuti Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Mughlai, Chinese, Continental","11 AM to 11:30 PM (Mon-Tue, Thu-Sun), 11 AM to 1 AM (Wed)",500,"['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Lunch', 'Table booking recommended', 'Valet Parking Available', 'Outdoor Seating', 'Beer', 'Live Music', 'Serves Cocktails', 'Air Conditioned', 'Smoking Area', 'Live Sports Screening', 'Fullbar', 'Wine', 'Poolside', 'Indoor Seating']",4,143,3.960095985
419,801136,Canaria Restro And Lounge,https://www.zomato.com/lucknow/canaria-restro-and-lounge-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5/1, R Square Building, Vipul Khand, Gomti Nagar, Lucknow",Lucknow,"R Square, Gomti Nagar","North Indian, Chinese",11 AM to 11 PM (Mon-Sun),500,"['Lunch', 'Dinner', 'Takeaway Available', 'Cash', 'Debit Card', 'Credit Card', 'No Alcohol Available', 'Air Conditioned', 'Live Sports Screening', 'Hookah', 'Table booking recommended', 'Smoking Area', 'Indoor Seating', 'Wifi', 'DJ', 'Free Parking', 'Digital Payments Accepted']",3.5,125,3.679125886
420,18551343,Karry's,https://www.zomato.com/lucknow/karrys-3-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd Floor, Phoenix United Mall, Alambagh, Lucknow",Lucknow,"Phoenix United Mall, Alambagh","North Indian, Chinese, Continental, Italian",12Noon to 10:30PM (Mon-Sun),300,"['Mall Parking', 'Credit Card', 'Debit Card', 'Lunch', 'Takeaway Available', 'Breakfast', 'Dinner', 'Cash', 'Brunch', 'Air Conditioned', 'Table booking recommended', 'Board Games', 'Private Dining Area Available', 'DJ', 'Digital Payments Accepted', 'Available for Functions', 'Dance Floor', 'Serves Cocktails', 'Fullbar', 'Kid Friendly', 'Gaming Area', 'Live Music', 'Live Entertainment', 'All Day Breakfast', 'Smoking Area', 'Restricted Entry', 'Pool Table', 'Indoor Seating']",3.6,146,3.723184246
421,18453696,Martini Lounge & Fine Dine,https://www.zomato.com/lucknow/martini-lounge-fine-dine-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C3, Sector F,  Opposite Sahara Towers, Kapoorthala Road, Aliganj, Lucknow",Lucknow,Aliganj,"Chinese, North Indian, Awadhi",11 AM to 11 PM,375,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Serves Alcohol', 'Delivery', 'Credit Card', 'DJ', 'Free Parking', 'Fullbar', 'Outdoor Seating', 'Live Music', 'Indoor Seating', 'Entry Fee', 'Free Wifi', 'Available for Functions', 'Table Reservation Not Required', 'Kid Friendly', 'Private Dining Area Available', 'Wifi', 'All Day Breakfast', 'Desserts and Bakes', 'Lunch Menu', 'City View', 'Gastro Pub', 'Beer', 'Drive Thru', 'Rooftop', 'Digital Payments Accepted', 'Air Conditioned', 'Drive in', 'Axis Bank - Dining Delights', 'Hookah', 'Smoking Area', 'Brunch', 'Group Meal']",3.8,144,3.842226739
422,18478122,JW Club,https://www.zomato.com/lucknow/jw-club-indira-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5th Floor , Shalimar Elldee Plaza ,Bhoothnath, Indira Nagar, Lucknow",Lucknow,Indira Nagar,"North Indian, Chinese, Mexican, European, Italian",11 AM to 11 PM (Mon-Sun),500,"['Dinner', 'Cash', 'Debit Card', 'Delivery', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Takeaway Available', 'Nightlife', 'Indoor Seating', 'Fullbar', 'Live Music', 'Free Parking', 'Air Conditioned', 'Wifi', 'Live Sports Screening']",3.8,106,3.850016138
423,18789655,Sardar Ji Ke Mashoor Chole Bhature,https://www.zomato.com/lucknow/sardar-ji-ke-mashoor-chole-bhature-aashiana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sector- k , 722 , Aashiana",Lucknow,Aashiana,"North Indian, Fast Food",10 AM to 9 PM,125,"['Lunch', 'Delivery', 'Dinner', 'Cash']",4.1,169,4.026778158
425,18695935,The Love Garden,https://www.zomato.com/lucknow/the-love-garden-1-aashiana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gate No.2, Dream World Amusement Park, Sector-H, LDA Colony, Aashiana, Lucknow",Lucknow,Aashiana,"Biryani, Cafe, Chinese, Desserts, Fast Food, Indian, Momos",6 AM to 11 PM,75,"['Takeaway Available', 'Dinner', 'Delivery', 'No Alcohol Available', 'Cash', 'Lunch', 'Breakfast', 'Outdoor Seating', 'Digital Payments Accepted']",3.3,160,3.531935863
426,18647405,The Pirates,https://www.zomato.com/lucknow/the-pirates-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"M-1/87, Kapoorthla, Sector A, Chandralok, Lucknow, Uttar Pradesh 226024, India",Lucknow,Aliganj,"Chinese, Middle Eastern, Cafe, Continental, North Indian, Italian, Mughlai, Pizza",11 AM to 11 PM,350,"['Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Indoor Seating', 'Group Meal', 'Smoking Area', 'Table booking recommended', 'Live Music', 'Live Sports Screening', 'Air Conditioned', 'Hookah', 'DJ']",3.7,180,3.772511873
427,18697964,Olive Garden,https://www.zomato.com/lucknow/olive-garden-aashiana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sector K 17, LDA Colony, Ashiana Chauraha, Aashiana, Lucknow",Lucknow,Aashiana,"Bakery, Beverages, Cafe, Chinese, Continental, Indian, Afghan",11 AM to 11 PM,300,"['Cash', 'Lunch', 'Delivery', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended']",3.8,110,3.84906345
428,18335706,Kathi Castle,https://www.zomato.com/kathicastle?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop no. 136, Ground Floor, Khazana Market,  Aashiana, Lucknow",Lucknow,Aashiana,"Biryani, Chinese, Fast Food, North Indian, Rolls",11 AM to 11 PM (Mon-Sun),100,"['Credit Card', 'No Alcohol Available', 'Debit Card', 'Breakfast', 'Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Free Wifi', 'Free Parking', 'Air Conditioned', 'Wifi', 'Outdoor Seating', 'Digital Payments Accepted']",4.1,305,4.051366233
429,800272,Shree Prem Mishtaan Bhandar,https://www.zomato.com/lucknow/shree-prem-mishtaan-bhandar-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"311/6, Kamla Nehru Marg, Chowk, Lucknow",Lucknow,Chowk,"Street Food, Desserts",8 AM to 1 AM (Mon-Sun),125,"['No Alcohol Available', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Breakfast', 'Air Conditioned', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",4,247,3.97205569
430,18362502,Paratha's,https://www.zomato.com/lucknow/parathas-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Vivekhand 4, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Chinese, Fast Food, North Indian",11am – 11pm (Mon-Sun),100,"['Cash', 'Dinner', 'Delivery', 'Lunch', 'Breakfast', 'Credit Card', 'No Alcohol Available', 'Debit Card', 'Takeaway Available', 'Pure Veg', 'Indoor Seating', 'Digital Payments Accepted', 'Free Parking', 'Air Conditioned']",3.9,285,3.900787856
431,800040,Balaji Ka Dhaba,https://www.zomato.com/lucknow/balaji-ka-dhaba-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Phoenix United Mall, Parking 3, Pratap Tower, Aashiana, Alambagh",Lucknow,"Phoenix United Mall, Alambagh",North Indian,7 AM to 3 AM (Mon-Sun),150,"['Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Lunch', 'Mall Parking', 'Pure Veg', 'Catering Available', 'Wheelchair Accessible', 'Indoor Seating', 'Free Parking', 'Air Conditioned']",3.7,214,3.764660269
432,800497,Madhurima Aminabad,https://www.zomato.com/lucknow/madhurima-aminabad-aminabad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"52 Sri Ram Road, Aminabad, Lucknow",Lucknow,Aminabad,"Street Food, Desserts, South Indian, Chinese",8 AM to 10 PM (Mon-Sun),250,"['Takeaway Available', 'Breakfast', 'Lunch', 'Dinner', 'Cash', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Indoor Seating']",3.9,183,3.901071818
433,800892,GPO Ke Thande Dahi Bade,https://www.zomato.com/lucknow/gpo-ke-thande-dahi-bade-lalbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Capital Building, Opposite GPO, Triloknath Marg, Lalbagh, Lucknow",Lucknow,Lalbagh,Street Food,11:30 AM to 10 PM (Mon-Sun),75,"['Takeaway Available', 'Cash', 'Breakfast', 'No Alcohol Available', 'No Seating Available', 'Pure Veg']",3.9,202,3.901004386
434,18623897,Aryan Jankipuram Restaurant,https://www.zomato.com/lucknow/aryan-jankipuram-restaurant-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sitapur Road, Sector 8, Sector 2, Jankipuram Vistar, Khargapur Jagir, Aliganj, Lucknow",Lucknow,Aliganj,"North Indian, South Indian, Continental",8:30 AM to 11 PM,300,"['Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Breakfast', 'Group Meal', 'Lunch Menu', 'Gaming Area', 'Indoor Seating', 'Air Conditioned', 'Catering Available', 'Wifi', 'All Day Breakfast', 'Brunch', 'Buffet', 'Desserts and Bakes', 'Dance Floor', 'Drive Thru', 'Digital Payments Accepted', 'Drive in', 'Kid Friendly', 'Private Dining Area Available']",3.5,159,3.655611291
435,800524,Madras Restaurant,https://www.zomato.com/lucknow/madras-restaurant-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Gandhi Ashram, Behind Amar Fax, Hazratganj, Lucknow",Lucknow,Hazratganj,"South Indian, Chinese",9 AM to 10:30 PM (Mon-Sun),100,"['Dinner', 'Cash', 'Breakfast', 'Takeaway Available', 'Lunch', 'No Alcohol Available', 'Catering Available', 'Pure Veg', 'Free Parking', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']",3.6,196,3.702376096
436,18687007,Burger Point,https://www.zomato.com/lucknow/burger-point-khurram-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2/8, Sector 2, Vikas Nagar, Near Geeta Vastralaya, Khurram Nagar, Lucknow",Lucknow,Khurram Nagar,"Burger, Sandwich, Wraps, Fast Food",11 AM to 10 PM,150,"['Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Digital Payments Accepted']",3.9,143,3.901248249
437,18580318,Walk This Way,https://www.zomato.com/lucknow/walk-this-way-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"TC-V-13-2/A, 1st Floor, TC Eye Centre Road, Above HDFC Bank ATM, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Chinese, North Indian, Continental, South Indian",9:30 AM to 11 PM,350,"['Lunch', 'Cash', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Breakfast', 'Debit Card', 'Free Parking', 'Indoor Seating', 'Free Wifi', 'Digital Payments Accepted', 'Buffet', 'Desserts and Bakes', 'Live Sports Screening', 'Table booking recommended', 'Air Conditioned']",3.7,118,3.793134516
438,801301,Hotel Lazeez Al Darbar,https://www.zomato.com/lucknow/hotel-lazeez-al-darbar-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Tooriyaganj, Nakkhas, Lucknow",Lucknow,Chowk,Mughlai,11 AM to 1 AM (Mon-Sun),200,"['Dinner', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Cash', 'Breakfast', 'Indoor Seating']",3.9,186,3.901060575
439,18628149,Bun Makkhan Chai,https://www.zomato.com/lucknow/bun-makkhan-chai-aashiana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gate No.2, Dream World Amusement Park, Sector-H, LDA Colony, Lucknow",Lucknow,Aashiana,"Tea, Burger, Sandwich, Fast Food",6 AM to 10 PM,150,"['Breakfast', 'No Alcohol Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Digital Payments Accepted']",3.6,131,3.731183223
440,18888510,Foodie,https://www.zomato.com/lucknow/foodie-indira-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"539-K/127, Sanjay Gandhi Puram, Indira Nagar, Lucknow",Lucknow,Indira Nagar,North Indian,7 AM to 3 AM,150,"['Lunch', 'Cash', 'Breakfast', 'Dinner', 'Takeaway Available']",3.6,103,3.74927746
441,18488899,Grand Patio - Hotel Savvy Grand,https://www.zomato.com/lucknow/grand-patio-hotel-savvy-grand-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Savvy Grand, 11/A Vibhuti Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Continental, Chinese",24 Hours (Mon-Sun),500,"['Credit Card', 'Serves Alcohol', 'Cash', 'Breakfast', 'Debit Card', 'Lunch', 'Takeaway Available', 'Dinner', 'Air Conditioned', 'Fullbar', 'Kid Friendly', 'Wheelchair Accessible', 'Indoor Seating', 'Valet Parking Available']",3.7,113,3.795320772
442,801198,Brij Ki Rasoi,https://www.zomato.com/lucknow/brij-ki-rasoi-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"National Highway 24, Near to Sewa Hospital, Seva Nagar, Lucknow, Aliganj, Lucknow",Lucknow,Aliganj,"North Indian, Chinese",9 AM to 11 PM (Mon-Sun),250,"['Credit Card', 'Breakfast', 'Cash', 'Dinner', 'Debit Card', 'Takeaway Available', 'Lunch', 'No Alcohol Available', 'Live Music', 'Wheelchair Accessible', 'Air Conditioned', 'Indoor Seating', 'Outdoor Seating', 'Pure Veg']",3.3,135,3.556609891
443,801405,Radheylal Parampara Sweets,https://www.zomato.com/lucknow/radheylal-parampara-sweets-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Singar Nagar  Crossing , Kanpur Road, Alambagh, Lucknow",Lucknow,Alambagh,"Street Food, Fast Food",7 AM to 12 Midnight (Mon-Sun),125,"['Credit Card', 'Lunch', 'Debit Card', 'Breakfast', 'No Alcohol Available', 'Takeaway Available', 'Cash', 'Air Conditioned', 'Free Parking', 'Indoor Seating']",3.8,152,3.840886208
444,18655854,Southern Spices,https://www.zomato.com/lucknow/southern-spices-aashiana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sector M-1 444, Aashiana Colony, Near Vishwanath Academy School, Aashiana, Lucknow",Lucknow,Aashiana,"South Indian, North Indian, Chinese, Ice Cream",10 AM to 10 PM,200,"['Breakfast', 'Credit Card', 'Lunch', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Cash', 'Takeaway Available', 'Wheelchair Accessible', 'Free Parking', 'Digital Payments Accepted', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned']",3.7,109,3.797145093
445,800356,Aadab- Dayal Paradise,https://www.zomato.com/lucknow/aadab-dayal-paradise-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Dayal Paradise, Vipul Khand V, Gomti Nagar, Lucknow",Lucknow,"Hotel Dayal Paradise, Gomti Nagar","North Indian, Mughlai, Continental, Chinese",7 AM to 12 Midnight,500,"['Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Catering Available', 'Fullbar', 'Air Conditioned', 'Axis Bank - Dining Delights']",3.8,133,3.844220277
446,18699662,Famous Dum Biryani,https://www.zomato.com/lucknow/famous-dum-biryani-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sai Market, Opposite BBD Green, Faizabad Road, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,Biryani,10 AM to 10 PM,75,"['Takeaway Available', 'Lunch', 'Breakfast', 'Delivery', 'No Alcohol Available', 'Cash', 'Dinner', 'Indoor Seating', 'Free Parking']",3.8,115,3.847922439
447,18971277,Cafe Repertwahr,https://www.zomato.com/lucknow/cafe-repertwahr-indira-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A2 3rd Floor Kala Niketan Above Khosla Electronics, Faizabad Road, Maruti Puram, Indira Nagar, Lucknow",Lucknow,Indira Nagar,"North Indian, Chinese, Continental, Italian, Seafood, Salad",12noon – 3am (Mon-Sun),400,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Digital Payments Accepted', 'Outdoor Seating', 'Rooftop', 'Air Conditioned', 'Hookah', 'Desserts and Bakes']",4.3,405,4.221392722
474,18993543,Burger Nest,https://www.zomato.com/lucknow/burger-nest-charbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"40, Bulandbagh, Jagat Narain Road, Charbagh, Lucknow",Lucknow,Charbagh,Burger,11 AM to 11 PM,150,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned']",4.1,115,4.008387556
475,18671834,Swaggers,https://www.zomato.com/lucknow/swaggers-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3/25, Vinamra Khand, Near Old Amity School, Gomti Nagar",Lucknow,Gomti Nagar,"North Indian, Chinese, South Indian",11 AM to 11 PM,250,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned']",4.1,205,4.035420736
476,18801022,Dhadoom,https://www.zomato.com/lucknow/dhadoom-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3/47, Opposite Bajpai Puri, Bhandhar Naval, Kishore Road, Hazratganj, Lucknow",Lucknow,Hazratganj,"Burger, Sandwich, Chinese",11 AM to 11 PM,200,"['Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']",4.1,158,4.023656296
477,18948756,Rahman Alam Muradabadi Chicken Biryani Corner,https://www.zomato.com/lucknow/rahman-alam-muradabadi-chicken-biryani-corner-indira-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25, Awadh Plaza, Tehri Puliya, Indira Nagar, Lucknow",Lucknow,Indira Nagar,Biryani,11 AM to 11 PM,125,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating']",3.9,124,3.901354127
478,18703565,Baba Biryani,https://www.zomato.com/lucknow/baba-biryani-aminabad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Aminbad, Aminabad, Lucknow",Lucknow,Aminabad,"Biryani, Mughlai",12 Noon to 12 Midnight,150,"['Takeaway Available', 'No Alcohol Available', 'Cash', 'Delivery', 'Lunch', 'Dinner', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned']",3.7,156,3.779309861
479,18800805,Deraa,https://www.zomato.com/lucknow/deraa-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/758 F, Vardhan Khand, Sector-4, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Chinese, Mughlai",11am – 11pm (Mon-Sun),325,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Free Parking', 'Entry Fee', 'Digital Payments Accepted', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Private Dining Area Available', 'All Day Breakfast', 'Desserts and Bakes', 'Indoor Seating', 'Free Wifi', 'Available for Functions', 'Kid Friendly', 'Group Meal']",4,107,3.953156157
