"Category","Description","Nutrient Data Bank Number","Data.Alpha Carotene","Data.Ash","Data.Beta Carotene","Data.Beta Cryptoxanthin","Data.Carbohydrate","Data.Cholesterol","Data.Choline","Data.Fiber","Data.Kilocalories","Data.Lutein and Zeaxanthin","Data.Lycopene","Data.Manganese","Data.Niacin","Data.Pantothenic Acid","Data.Protein","Data.Refuse Percentage","Data.Retinol","Data.Riboflavin","Data.Selenium","Data.Sugar Total","Data.Thiamin","Data.Water","Data.Fat.Monosaturated Fat","Data.Fat.Polysaturated Fat","Data.Fat.Saturated Fat","Data.Fat.Total Lipid","Data.Household Weights.1st Household Weight","Data.Household Weights.1st Household Weight Description","Data.Household Weights.2nd Household Weight","Data.Household Weights.2nd Household Weight Description","Data.Major Minerals.Calcium","Data.Major Minerals.Copper","Data.Major Minerals.Iron","Data.Major Minerals.Magnesium","Data.Major Minerals.Phosphorus","Data.Major Minerals.Potassium","Data.Major Minerals.Sodium","Data.Major Minerals.Zinc","Data.Vitamins.Vitamin A - IU","Data.Vitamins.Vitamin A - RAE","Data.Vitamins.Vitamin B12","Data.Vitamins.Vitamin B6","Data.Vitamins.Vitamin C","Data.Vitamins.Vitamin E","Data.Vitamins.Vitamin K"
"CORNNUTS","CORNNUTS,PLAIN","19009","0","2.7","0","0","71.86","0","21","6.900000095","446","0","0","0.455","1.694","0.366","8.5","0","0","0.13","14.8","0.610000014","0.041","1.3","9.46","3.05","2.43","15.64","28.35","1 oz","57","2 oz","9","0.115","1.67","113","275","278","549","1.78","0","0","0.0","0.229","0.0","1.98","9.3"
"CRISPED RICE BAR","CRISPED RICE BAR,CHOC CHIP","19010","0","1.3","0","0","73.0","0","0","2.200000048","404","0","0","0.999","7.05","0.0","5.1","0","0","0.6","9.7","0.0","0.53","7.0","3.99","3.65","5.24","13.5","28.35","1 bar,  (1 oz)","0","","21","0.31","6.3","48","134","168","278","0.86","1764","0","0.0","0.705","0.0","0.0","0.0"
"FRUIT LEATHER","FRUIT LEATHER,PIECES","19013","1","1.2","34","0","82.82","0","13","0.0","359","51","0","0.184","0.1","0.319","1.0","0","0","0.1","2.7","57.58000183","0.043","12.3","1.48","0.55","0.65","2.68","28.35","1 oz","27","1 package","18","0.171","0.75","14","24","164","403","0.19","58","6","0.0","0.3","56.0","0.56","18.2"
"FRUIT LEATHER","FRUIT LEATHER,ROLLS","19014","1","0.9","34","0","85.8","0","13","0.0","371","41","0","0.184","0.1","0.029","0.1","0","0","0.02","0.4","49.15999985","0.084","10.2","1.48","0.552","0.672","3.0","21.0","1 large","14","1 small","32","0.171","1.01","20","31","294","317","0.19","57","6","0.0","0.3","120.0","0.56","18.2"
"GRANOLA BARS","GRANOLA BARS,HARD,PLAIN","19015","0","1.9","0","0","64.4","0","22","5.300000191","471","0","0","1.777","1.581","0.813","10.1","0","0","0.119","16.2","0.0","0.264","3.9","4.38","12.05","2.37","19.8","24.5","1 bar","28","1 bar,  (1 oz)","61","0.392","2.95","97","277","336","294","2.03","151","0","0.0","0.085","0.9","0.0","0.0"
"GRANOLA BARS","GRANOLA BARS,HARD,ALMOND","19016","0","1.6","0","0","62.0","0","0","4.800000191","495","0","0","1.365","0.61","0.466","7.7","0","0","0.07","15.0","0.0","0.28","3.1","7.74","3.76","12.51","25.5","28.35","1 oz","24","1 bar","32","0.127","2.5","81","228","273","256","1.58","37","2","0.0","0.047","0.0","0.0","0.0"
"GRANOLA BARS","GRANOLA BARS,HARD,CHOC CHIP","19017","0","1.8","0","0","72.1","0","0","4.400000095","438","0","0","1.507","0.555","0.506","7.3","0","0","0.1","12.5","0.0","0.18","2.4","2.63","1.27","11.41","16.3","28.35","1 oz","24","1 bar","77","0.261","3.05","72","204","251","344","1.93","42","2","0.01","0.058","0.1","0.0","0.0"
"GRANOLA BARS","GRANOLA BARS,HARD,PEANUT","19019","0","1.5","0","0","63.7","0","32","4.300000191","479","74","0","1.407","1.46","0.6","11.0","0","0","0.08","15.0","33.95999908","0.19","2.3","5.76","11.88","2.52","21.4","28.35","1 oz","0","","39","0.279","2.5","110","300","305","278","2.09","0","0","0.0","0.07","0.0","5.52","3.6"
"GRANOLA BARS","GRANOLA BARS,SOFT,UNCOATED,PLN","19020","0","1.7","0","0","67.3","1","0","4.599999905","443","0","0","1.53","0.515","0.52","7.4","0","0","0.165","16.2","0.0","0.295","6.4","3.81","5.32","7.24","17.2","28.35","1 bar,  (1 oz)","0","","105","0.27","2.56","74","230","325","278","1.5","0","0","0.39","0.1","0.0","0.0","0.0"
"GRANOLA BARS","GRANOLA BARS,SOFT,UNCOATED,PNUT BUTTER","19021","0","2.1","0","0","64.4","1","0","4.300000191","426","0","0","1.4","3.142","0.54","10.5","0","1","0.148","18.9","0.0","0.228","7.3","6.59","4.27","3.65","15.8","28.35","1 bar,  (1 oz)","0","","91","0.66","2.13","86","250","291","409","1.86","14","2","0.2","0.103","0.0","0.0","0.0"
"GRANOLA BARS","GRANOLA BARS,SOFT,UNCOATED,RAISIN","19022","0","1.8","0","0","66.4","1","0","4.199999809","448","0","0","1.26","1.101","0.48","7.6","0","0","0.163","15.7","0.0","0.231","6.4","2.84","3.21","9.57","17.8","42.5","1 bar,  (1.5 oz)","28","1 bar,  (1 oz)","101","0.28","2.44","72","220","362","282","1.3","0","0","0.18","0.103","0.0","0.0","0.0"
"GRANOLA BARS","GRANOLA BARS,OATS,FRUITS&NUT","19023","0","1.38","1","0","77.42","0","23","5.300000191","397","59","0","0.0","5.12","0.0","7.7","0","28","0.44","15.4","43.5","0.49","7.2","0.17","4.83","0.73","6.3","28.35","1 oz","0","","36","0.67","5.3","85","243","238","251","1.87","94","28","0.0","0.8","0.0","1.09","2.6"
"GRANOLA BARS","GRANOLA BARS,SOFT,COATD,MILK CHOC COATING,CHOC CHIP","19024","0","1.5","0","0","63.8","5","0","3.400000095","466","0","0","0.93","0.72","0.51","5.8","0","5","0.25","0.0","0.0","0.09","3.6","7.77","1.82","14.22","24.9","35.4","1 bar,  (1.25 oz)","28","1 bar,  (1 oz)","103","0.35","2.33","66","199","313","200","1.3","39","7","0.57","0.1","0.0","0.0","0.0"
"GRANOLA BARS","GRANOLA BARS,SOFT,COATD,MILK CHOC COATING,PNUT BUTTER","19026","0","1.9","6","0","53.4","12","0","2.799999952","509","0","0","1.35","3.29","0.53","10.2","0","5","0.21","0.0","0.0","0.1","3.2","6.54","1.9","17.01","31.1","28.35","1 oz","37","1 bar","108","0.323","1.45","67","227","339","193","1.47","25","5","0.0","0.106","0.6","0.0","0.0"
"GRANOLA BARS","GRANOLA BARS,SOFT,UNCOATED,PNUT BUTTER&CHOC CHIP","19027","0","2.0","0","0","62.2","1","0","4.199999809","432","0","0","1.35","3.15","0.53","9.8","0","1","0.12","0.0","0.0","0.12","5.9","8.36","4.61","5.59","20.0","28.35","1 bar,  (1 oz)","0","","80","0.4","1.94","88","262","377","328","1.7","12","2","0.45","0.1","0.0","0.0","0.0"
"ORIENTAL MIX","ORIENTAL MIX,RICE-BASED","19031","0","2.94","0","0","51.62","0","18","13.19999981","506","0","0","1.273","3.081","0.475","17.31","0","0","0.141","8.1","3.0","0.311","2.55","9.86","10.643","3.785","25.58","28.35","1 oz","57","2 oz","54","0.134","2.44","118","262","328","413","2.66","0","0","0.0","0.072","0.3","5.6","2.4"
"DOO DADS SNACK MIX","DOO DADS SNACK MIX,ORIGINAL FLAVOR","19032","0","3.8","0","0","64.3","1","0","6.800000191","456","0","0","1.765","5.37","0.578","10.3","0","42","0.26","0.0","0.0","0.36","3.0","0.0","0.0","3.53","18.5","56.7","1 cup","28",".5 cup","74","0.321","2.5","60","296","277","1271","2.25","151","43","0.01","0.204","0.1","0.0","0.0"
"SNACKS","SNACKS,RALSTON PURINA,CHEX MIX","19033","0","3.75","0","0","74.77","0","0","3.900000095","424","0","0","0.824","4.352","0.465","8.83","0","0","0.21","9.9","4.849999905","0.342","2.64","2.921","4.473","1.499","10.0","0.0","","0","","34","0.146","2.99","41","154","196","1203","1.08","0","0","0.0","0.092","0.0","0.0","0.0"
"POPCORN","POPCORN,AIR-POPPED","19034","58","1.42","89","0","77.9","0","21","14.5","387","1450","0","1.113","2.308","0.51","12.94","0","0","0.083","0.0","0.870000005","0.104","3.32","1.1","1.9","0.57","4.54","8.0","1 cup","28","1 oz","7","0.262","3.19","144","358","329","8","3.08","196","10","0.0","0.157","0.0","0.29","1.2"
"POPCORN","POPCORN,OIL-POPPED","19035","46","2.9","70","0","45.06","0","13","8.100000381","583","829","0","0.629","1.195","0.23","7.29","0","0","0.057","2.2","0.460000008","0.134","1.2","9.809","23.191","6.82","43.55","11.0","1 cup","28","1 oz","4","0.162","1.98","79","199","182","1058","3.1","154","8","0.0","0.109","0.3","2.43","4.1"
"POPCORN","POPCORN,CAKES","19036","21","2.0","33","0","80.1","0","22","2.900000095","384","537","0","0.985","6.006","0.434","9.7","0","0","0.178","9.9","0.720000029","0.075","5.0","0.92","1.35","0.48","3.1","10.0","1 cake","20","2 cakes","9","0.569","1.87","159","277","327","288","3.99","72","4","0.0","0.181","0.0","0.29","1.1"
"POPCORN","POPCORN,CARAMEL-COATED,W/PNUTS","19038","23","1.8","35","0","80.7","0","17","3.799999952","400","580","0","0.764","1.99","0.23","6.4","0","0","0.126","3.9","45.36000061","0.051","3.3","2.73","3.27","1.04","7.8","28.35","1 oz,  (approx 2/3 cup)","57","2 oz","66","0.297","3.91","80","127","355","295","1.24","78","4","0.0","0.185","0.0","0.85","3.9"
"POPCORN","POPCORN,CARAMEL-COATED,WO/PNUTS","19039","0","1.5","1","0","79.1","5","24","5.199999809","431","0","0","0.22","2.2","0.082","3.8","0","2","0.07","3.6","53.18999863","0.065","2.8","2.88","4.48","3.61","12.8","28.35","1 oz","0","","43","0.119","1.74","35","83","109","206","0.58","8","2","0.01","0.028","0.0","1.2","12.5"
"POPCORN","POPCORN,CHEESE-FLAVOR","19040","0","3.4","0","0","51.6","11","0","9.899999619","526","0","0","0.713","1.453","0.461","9.3","0","30","0.241","12.0","0.0","0.124","2.5","9.7","15.37","6.41","33.2","11.0","1 cup","28","1 oz","113","0.14","2.24","91","361","261","889","2.01","244","38","0.53","0.235","0.5","0.0","0.0"
"PORK SKINS","PORK SKINS,PLAIN","19041","0","5.4","0","0","0.0","95","164","0.0","544","0","0","0.069","1.549","0.43","61.3","0","12","0.283","41.0","0.0","0.099","1.8","14.78","3.64","11.37","31.3","28.35","1 oz","14",".5 oz","30","0.094","0.88","11","85","127","1838","0.56","40","12","0.64","0.023","0.5","0.53","0.0"
"POTATO CHIPS","POTATO CHIPS,BARBECUE-FLAVOR","19042","0","5.0","0","0","52.8","0","0","4.400000095","491","0","0","0.5","4.692","0.617","7.7","0","0","0.215","8.1","0.0","0.215","1.9","6.54","16.37","8.05","32.4","28.35","1 oz","198","1 bag,  (7 oz)","50","0.36","1.94","75","186","1261","750","0.94","217","11","0.0","0.622","33.9","0.0","0.0"
"POTATO CHIPS","POTATO CHIPS,SOUR-CREAM-AND-ONION-FLAVOR","19043","0","4.7","90","0","51.5","7","0","5.199999809","531","0","0","0.405","4.029","0.827","8.1","0","6","0.2","8.1","0.0","0.189","1.8","6.12","17.42","8.89","33.9","28.35","1 oz","198","1 bag,  (7 oz)","72","0.299","1.6","74","176","1331","625","0.98","170","14","1.0","0.665","37.3","0.0","0.0"
"POTATO CHIPS","POTATO CHIPS,MADE FROM DRIED POTATOES,LT","19045","0","2.31","0","0","64.9","0","0","3.200000048","502","0","0","0.361","3.595","0.83","4.56","0","0","0.015","2.9","0.629999995","0.212","2.22","4.553","12.201","6.759","26.14","28.35","1 oz","170","1 can,  (6 oz)","29","0.153","1.11","45","129","760","411","0.7","0","0","0.0","0.412","12.0","2.18","7.2"
"POTATO CHIPS","POTATO CHIPS,MADE FR DRIED POTATOES,SOUR-CREAM&ONION-FLAVOR","19046","0","3.1","0","0","51.3","3","0","1.200000048","547","0","0","0.405","2.5","0.827","6.6","0","0","0.1","0.0","0.0","0.18","2.0","7.12","18.78","9.47","37.0","28.35","1 oz","198","1 can,  (6.75 oz)","64","0.063","1.4","55","169","496","720","0.71","755","0","0.0","0.476","9.5","0.0","0.0"
"PRETZELS","PRETZELS,HARD,PLN,SALTED","19047","0","3.83","0","0","79.2","0","30","3.0","378","9","0","0.933","5.13","0.338","10.34","0","0","0.32","6.0","2.75999999","0.507","3.44","1.222","1.107","0.501","2.63","28.35","1 oz","60","10 twists","18","0.17","5.2","29","113","136","1357","1.43","0","0","0.0","0.044","0.0","0.35","2.1"
"PRETZELS","PRETZELS,HARD,CONFECTIONER'S COATING,CHOCOLATE-FLAVOR","19048","0","2.2","0","0","70.9","0","0","0.0","458","0","0","0.562","0.8","0.759","7.5","0","0","0.2","0.0","0.0","0.099","2.5","5.39","2.15","7.68","16.7","28.35","1 oz","11","1 pretzel","74","0.302","2.0","41","145","225","569","0.92","10","1","0.0","0.172","0.5","0.0","0.0"
"PRETZELS","PRETZELS,HARD,WHOLE-WHEAT","19050","0","1.1","0","0","81.2","0","0","7.699999809","362","0","0","2.662","6.537","0.812","11.1","0","0","0.291","0.0","0.0","0.44","3.9","1.03","0.83","0.56","2.6","28.35","1 oz","57","2 oz","28","0.28","2.69","30","125","430","203","0.62","0","0","0.0","0.274","1.0","0.0","0.0"
"RICE CAKES","RICE CAKES,BROWN RICE,PLN","19051","0","1.7","0","0","81.5","0","32","4.199999809","387","0","0","3.73","7.806","1.0","8.2","0","0","0.165","24.6","0.879999995","0.061","5.8","1.03","0.99","0.57","2.8","9.0","1 cake","18","2 cakes","11","0.445","1.49","131","360","290","326","3.0","0","0","0.0","0.15","0.0","1.24","1.9"
"RICE CAKES","RICE CAKES,BROWN RICE,BUCKWHEAT","19052","0","1.6","0","0","80.1","0","0","3.799999952","380","0","0","6.18","8.096","1.16","9.0","0","0","0.103","16.4","0.0","0.056","5.9","1.11","1.11","0.64","3.5","9.0","1 cake","18","2 cakes","11","0.38","1.14","151","380","299","116","2.5","0","0","0.0","0.13","0.0","0.0","0.0"
"RICE CAKES","RICE CAKES,BROWN RICE,SESAME SD","19053","0","1.2","0","0","81.5","0","0","5.400000095","392","0","0","4.299","7.205","1.461","7.6","0","0","0.085","24.1","0.0","0.048","5.9","1.1","1.15","0.54","3.8","9.0","1 cake","18","2 cakes","12","0.39","1.58","136","375","290","227","3.0","0","0","0.0","0.155","3.0","0.0","0.0"
"TORTILLA CHIPS","TORTILLA CHIPS,PLAIN","19056","0","1.44","1","1","65.56","0","19","5.300000191","489","4","0","0.0","1.262","1.185","7.79","0","0","0.1","6.7","1.0","0.015","1.85","6.789","12.213","3.007","23.36","28.35","1 oz","0","","174","0.523","2.32","146","200","215","421","2.46","3","0","0.36","0.213","0.0","4.29","20.9"
"Snacks","Snacks, tortilla chips, nacho cheese","19057","0","2.54","0","0","61.74","0","22","4.599999905","514","0","0","0.348","1.3","0.7","8.15","0","0","0.04","7.7","3.789999962","0.049","1.5","7.067","13.624","3.936","26.07","28.35","1 oz","0","","148","0.103","1.09","76","256","238","615","1.48","0","0","0.0","0.2","0.0","0.0","1.3"
"Snacks","Snacks, tortilla chips, ranch-flavor","19058","0","2.3","0","0","62.74","0","18","4.0","501","0","0","0.365","1.3","0.6","7.19","0","0","0.06","7.3","3.029999971","0.048","3.14","7.047","13.528","3.539","24.63","28.35","1 oz","198","1 bag (7 oz)","134","0.101","1.38","87","252","259","519","1.43","0","0","0.0","0.2","0.0","0.0","1.4"
"TRAIL MIX","TRAIL MIX,REGULAR","19059","0","2.6","0","0","44.9","0","0","0.0","462","0","0","1.034","4.712","0.895","13.8","0","0","0.198","0.0","0.0","0.462","9.2","12.53","9.65","5.55","29.4","150.0","1 cup","28","1 oz","78","0.985","3.05","158","345","685","229","3.22","18","1","0.0","0.298","1.4","0.0","0.0"
"TRAIL MIX","TRAIL MIX,TROPICAL","19061","0","2.0","0","0","65.6","0","0","0.0","407","0","0","0.966","1.482","1.218","6.3","0","0","0.115","0.0","0.0","0.45","9.0","2.49","5.16","8.48","17.1","140.0","1 cup","28","1 oz","57","0.528","2.64","96","186","709","10","1.17","49","2","0.0","0.327","7.6","0.0","0.0"
"TRAIL MIX","TRAIL MIX,REG,W/CHOC CHIPS,SALTED NUTS&SEEDS","19062","0","2.3","0","0","44.9","4","0","0.0","484","0","0","1.062","4.405","0.964","14.2","0","0","0.224","0.0","0.0","0.413","6.6","13.54","11.29","6.1","31.9","146.0","1 cup","28","1 oz","109","0.844","3.39","161","387","648","121","3.14","44","2","0.0","0.259","1.3","0.0","0.0"
"TORTILLA CHIPS","TORTILLA CHIPS,TACO-FLAVOR","19063","0","3.1","0","0","63.1","5","0","5.300000191","480","0","0","0.442","1.999","0.29","7.9","0","0","0.204","6.7","0.0","0.242","1.6","14.29","3.36","4.64","24.2","28.35","1 oz","227","1 bag,  (8 oz)","155","0.186","2.02","88","239","217","787","1.27","905","45","0.0","0.297","0.9","0.0","0.0"
"CANDIES","CANDIES,TOOTSIE ROLL,CHOCOLATE-FLAVOR ROLL","19064","0","0.68","0","0","87.73","2","0","0.100000001","387","0","0","0.047","0.21","0.29","1.59","0","0","0.07","2.2","56.31999969","0.056","6.69","1.929","0.266","0.967","3.31","40.0","1 serving, 6 pieces","7","1 piece","36","0.13","0.8","22","57","116","44","0.4","0","0","0.0","0.01","0.0","0.65","9.6"
"CANDIES","CANDIES,ALMOND JOY CANDY BAR","19065","0","1.23","0","0","59.51","4","0","5.0","479","0","0","0.0","0.0","0.0","4.13","0","0","0.0","0.0","48.34000015","0.0","8.2","5.26","1.18","17.59","26.93","49.0","1 package, 1.76 oz","19","1 bar, snack size","64","0.0","1.27","0","112","254","142","0.0","42","0","0.0","0.0","0.7","0.0","0.0"
"CANDIES","CANDIES,TWIZZLERS CHERRY BITES","19067","0","0.79","0","0","79.38","0","0","0.100000001","338","0","0","0.0","0.0","0.0","2.97","0","0","0.0","0.0","0.0","0.0","15.0","0.49","0.04","0.25","1.7","40.0","18 pieces","0","","12","0.0","0.55","0","47","14","261","0.0","0","0","0.0","0.0","0.0","0.0","0.0"
"CANDIES","CANDIES,NESTLE,BIT-O'-HONEY CANDY CHEWS","19068","0","1.31","0","0","80.0","0","2","0.200000003","375","0","0","0.038","0.069","0.082","2.0","0","0","0.044","1.3","48.0","0.06","8.3","1.03","0.338","5.5","7.5","40.0","1 serving, 6 pieces","0","","35","0.026","0.2","7","28","44","295","0.49","0","0","0.06","0.009","0.8","0.3","0.0"
"CANDIES","CANDIES,NESTLE,BUTTERFINGER BAR","19069","0","1.57","0","0","72.9","0","15","2.0","459","0","0","0.49","2.649","0.37","5.4","0","0","0.062","2.9","45.90000153","0.121","1.23","5.119","3.164","9.5","18.9","59.54","1 serving, 2.1 oz bar","18","1 serving, 1 fun size bar 0.65 oz","36","0.193","0.79","48","97","220","230","1.0","0","0","0.04","0.069","0.0","1.72","2.2"
"CANDIES","CANDIES,BUTTERSCOTCH","19070","0","1.01","6","0","90.4","9","1","0.0","391","0","0","0.001","0.002","0.004","0.03","0","27","0.016","0.6","80.45999908","0.012","5.25","0.845","0.122","2.065","3.3","28.35","1 oz","16","3 pieces","4","0.001","0.01","0","1","3","391","0.09","100","28","0.0","0.0","0.0","0.09","0.3"
"CANDIES","CANDIES,CAROB,UNSWTND","19071","0","2.66","5","0","56.29","1","19","3.799999952","540","0","0","0.14","1.04","0.75","8.15","0","0","0.178","5.2","34.11000061","0.1","1.54","0.483","0.295","29.018","31.36","28.35","1 oz","87","1 bar,  (3 oz)","303","0.183","1.29","36","126","633","107","3.53","10","1","0.28","0.13","0.5","1.57","7.7"
"CANDIES","CANDIES,CARAMELS","19074","0","1.8","2","0","77.0","7","8","0.0","382","0","0","0.011","0.148","0.62","4.6","0","11","0.256","1.8","65.5","0.103","8.5","1.542","3.478","2.476","8.1","71.0","1 package,  (2.5 oz)","10","1 piece","138","0.018","0.14","17","114","214","245","0.44","42","12","0.3","0.056","0.4","0.46","1.8"
"CANDIES","CANDIES,CARAMELLO CANDY BAR","19075","0","1.46","0","0","63.81","27","0","1.200000048","462","0","0","0.0","0.0","0.0","6.19","0","0","0.0","0.0","56.91999817","0.0","6.79","5.29","0.63","12.72","21.19","35.0","1 bar, 1.25 oz","45","1 bar, 1.6 oz","213","0.0","1.09","0","150","341","122","0.0","303","0","0.0","0.0","1.7","0.0","0.0"
"CANDIES","CANDIES,CARAMELS,CHOCOLATE-FLAVOR ROLL","19076","0","0.68","0","0","85.97","2","19","0.100000001","396","1","0","0.047","0.21","0.29","1.59","0","0","0.07","2.2","56.31999969","0.056","6.69","3.836","0.268","0.963","5.07","40.0","1 serving, 6 pieces","7","1 piece","36","0.13","0.8","22","57","116","44","0.4","0","0","0.0","0.01","0.0","0.65","9.6"
"BAKING CHOC","BAKING CHOC,UNSWTND,LIQ","19077","0","3.1","0","0","33.9","0","0","18.10000038","472","0","0","1.65","2.1","0.154","12.1","0","0","0.279","7.9","0.0","0.05","0.9","9.23","10.7","25.29","47.7","28.35","1 oz","0","","54","1.91","4.15","265","340","1166","12","3.68","12","1","0.0","0.072","0.0","0.0","0.0"
"BAKING CHOC","BAKING CHOC,UNSWTND,SQUARES","19078","0","3.6","0","0","29.84","0","46","16.60000038","501","38","0","4.167","1.355","0.168","12.9","0","0","0.1","8.1","0.910000026","0.147","1.34","16.105","1.555","32.351","52.31","28.73","1 square","132","1 cup, grated","101","3.233","17.4","327","400","830","24","9.63","0","0","0.0","0.027","0.0","0.4","9.7"
"CANDIES","CANDIES,CONFECTIONER'S COATING,YOGURT","19079","0","1.28","0","0","63.94","1","25","0.0","522","0","0","0.003","0.154","0.587","5.87","0","1","0.261","4.7","62.36000061","0.064","1.91","0.526","0.524","24.104","27.0","170.0","1 cup, chips","0","","205","0.008","0.14","18","157","290","88","0.7","4","1","0.65","0.056","0.5","1.11","9.4"
"CANDIES","CANDIES,SEMISWEET CHOC","19080","0","1.2","0","0","63.1","0","22","5.900000095","479","18","0","0.8","0.427","0.105","4.2","0","0","0.09","4.2","54.5","0.055","0.7","9.966","0.966","17.75","30.0","168.0","1 cup, chips (6 oz package)","182","1 cup, large chips","32","0.7","3.13","115","132","365","11","1.62","0","0","0.0","0.035","0.0","0.26","5.6"
"CANDIES","CANDIES,SWEET CHOCOLATE","19081","0","1.0","0","0","59.6","0","30","5.5","505","18","0","0.494","0.67","0.071","3.9","0","0","0.24","2.8","51.47999954","0.02","0.5","11.22","0.99","20.08","34.2","28.35","1 oz","41","1 bar,  (1.45 oz)","24","0.574","2.76","113","147","290","16","1.5","0","0","0.0","0.043","0.0","0.26","6.3"
"CANDIES","CANDIES,SWT CHOC COATD FONDANT","19083","0","0.4","0","0","80.4","0","3","2.099999905","366","4","0","0.4","0.575","0.024","2.2","0","0","0.058","1.6","71.41999817","0.026","7.7","3.09","0.3","5.46","9.3","43.0","1 patty,  large","11","1 patty,  small","17","0.43","1.56","63","95","168","26","0.45","0","0","0.0","0.01","0.0","0.13","2.1"
"CANDIES","CANDIES,HERSHEY'S GOLDEN ALMOND SOLITAIRES","19084","0","0.0","0","0","46.91","13","0","4.400000095","570","0","0","0.0","0.0","0.0","11.97","0","0","0.0","0.0","37.13000107","0.0","0.0","0.0","0.0","15.23","37.13","41.0","13 pieces","0","","203","0.0","2.5","0","0","0","52","0.0","0","0","0.0","0.0","0.0","0.0","0.0"
"CANDIES","CANDIES,CONFECTIONER'S COATING,BUTTERSCOTCH","19085","0","0.9","0","0","67.1","0","11","0.0","539","0","0","0.002","0.049","0.148","2.2","0","0","0.075","1.3","67.09999847","0.015","0.75","2.271","1.041","24.1","29.05","170.0","1 cup, chips","28","1 oz","34","0.003","0.08","5","31","64","89","0.11","1","0","0.1","0.016","0.1","0.68","6.5"
"CANDIES","CANDIES,CONFECTIONER'S COATING,PNUT BUTTER","19086","0","2.35","0","0","46.88","1","30","5.0","529","0","0","1.4","8.2","1.056","18.3","0","0","0.2","3.9","38.29999924","0.232","2.67","12.829","2.053","13.12","29.8","168.0","1 cup, chips","28","1 oz","110","0.4","1.7","110","310","505","250","2.0","1","0","0.2","0.17","0.3","1.36","7.3"
"CANDIES","CANDIES,WHITE CHOC","19087","0","1.5","0","0","59.24","21","30","0.200000003","539","0","0","0.008","0.745","0.608","5.87","0","9","0.282","4.5","59.0","0.063","1.3","9.097","1.013","19.412","32.09","170.0","1 cup, chips","85","1 bar,  (3 oz)","199","0.06","0.24","12","176","286","90","0.74","30","9","0.56","0.056","0.5","0.96","9.1"
"ICE CREAMS","ICE CREAMS,VANILLA,LT","19088","0","1.07","14","0","25.8","27","26","0.300000012","165","0","0","0.005","0.136","0.481","4.78","0","127","0.255","2.0","22.12000084","0.053","63.51","1.281","0.219","2.927","4.83","76.0","1 serving,  1/2 cup","0","","161","0.017","0.19","14","103","208","74","0.73","448","128","0.47","0.045","1.2","0.12","0.4"
